timestamp,speed,rpm,coolant_temp,fuel_level,latitude,longitude
2025-03-23T07:52:15.568906,,,,,,
2025-03-23T07:52:20.448527,,,,,,
2025-03-23T07:52:20.452532,,,,,,
2025-03-23T07:52:20.570137,,,,,,
2025-03-23T07:52:20.574410,,,,,,
2025-03-23T07:52:25.452790,,,,,,
2025-03-23T07:52:25.457625,,,,,,
2025-03-23T07:52:25.576565,,,,,,
2025-03-23T07:52:25.571681,,,,,,
2025-03-23T07:52:30.455407,,,,,,
2025-03-23T07:52:30.459125,,,,,,
2025-03-23T07:52:30.587933,,,,,,
2025-03-23T07:52:30.587720,,,,,,
2025-03-23T07:52:35.458392,,,,,,
2025-03-23T07:52:35.460574,,,,,,
2025-03-23T07:52:35.594223,,,,,,
2025-03-23T07:52:35.594525,,,,,,
2025-03-23T07:52:40.463700,,,,,,
2025-03-23T07:52:40.464940,,,,,,
2025-03-23T07:52:40.596588,,,,,,
2025-03-23T07:52:40.599551,,,,,,
2025-03-23T07:52:45.470296,,,,,,
2025-03-23T07:52:45.470588,,,,,,
2025-03-23T07:52:45.601776,,,,,,
2025-03-23T07:52:45.604553,,,,,,
2025-03-23T07:52:50.476998,,,,,,
2025-03-23T07:52:50.476622,,,,,,
2025-03-23T07:52:50.607210,,,,,,
2025-03-23T07:52:50.609695,,,,,,
2025-03-23T07:52:55.490899,,,,,,
2025-03-23T07:52:55.515439,,,,,,
2025-03-23T07:52:55.614630,,,,,,
2025-03-23T07:52:55.611889,,,,,,
2025-03-23T07:53:12.282321,,,,,,
2025-03-23T07:53:12.282101,,,,,,
2025-03-23T07:53:22.316901,,,,,,
2025-03-23T07:53:22.320110,,,,,,
2025-03-23T07:53:22.556525,,,,,,
2025-03-23T07:53:22.556677,,,,,,
2025-03-23T07:53:27.321721,,,,,,
2025-03-23T07:53:27.325531,,,,,,
2025-03-23T07:53:27.561748,,,,,,
2025-03-23T07:53:27.562596,,,,,,
2025-03-23T07:53:32.329578,,,,,,
2025-03-23T07:53:32.330566,,,,,,
2025-03-23T07:53:32.562557,,,,,,
2025-03-23T07:53:32.568012,,,,,,
2025-03-23T07:53:37.332921,,,,,,
2025-03-23T07:53:37.335919,,,,,,
2025-03-23T07:53:37.565774,,,,,,
2025-03-23T07:53:37.568395,,,,,,
2025-03-23T07:53:42.338556,,,,,,
2025-03-23T07:53:42.338791,,,,,,
2025-03-23T07:53:42.571256,,,,,,
2025-03-23T07:53:42.571364,,,,,,
2025-03-23T07:53:47.344519,,,,,,
2025-03-23T07:53:47.344697,,,,,,
2025-03-23T07:53:47.576803,,,,,,
2025-03-23T07:53:47.587939,,,,,,
2025-03-23T07:53:52.347049,,,,,,
2025-03-23T07:53:52.347117,,,,,,
2025-03-23T07:53:52.582000,,,,,,
2025-03-23T07:53:52.592948,,,,,,
2025-03-23T07:53:57.349445,,,,,,
2025-03-23T07:53:57.349599,,,,,,
2025-03-23T07:53:57.583776,,,,,,
2025-03-23T07:53:57.594761,,,,,,
2025-03-23T07:54:02.356009,,,,,,
2025-03-23T07:54:02.355050,,,,,,
2025-03-23T07:54:02.589832,,,,,,
2025-03-23T07:54:02.596009,,,,,,
2025-03-23T07:54:07.366165,,,,,,
2025-03-23T07:54:07.367251,,,,,,
2025-03-23T07:54:07.594591,,,,,,
2025-03-23T07:54:07.600066,,,,,,
2025-03-23T07:54:12.369800,,,,,,
2025-03-23T07:54:12.373761,,,,,,
2025-03-23T07:54:12.600737,,,,,,
2025-03-23T07:54:12.605216,,,,,,
2025-03-23T07:54:17.375973,,,,,,
2025-03-23T07:54:17.376488,,,,,,
2025-03-23T07:54:17.602088,,,,,,
2025-03-23T07:54:17.610117,,,,,,
2025-03-23T07:54:22.378657,,,,,,
2025-03-23T07:54:22.379385,,,,,,
2025-03-23T07:54:22.612061,,,,,,
2025-03-23T07:54:22.615440,,,,,,
2025-03-23T07:54:27.382341,,,,,,
2025-03-23T07:54:27.382788,,,,,,
2025-03-23T07:54:27.615145,,,,,,
2025-03-23T07:54:27.620427,,,,,,
2025-03-23T07:54:32.394943,,,,,,
2025-03-23T07:54:32.394546,,,,,,
2025-03-23T07:54:32.615909,,,,,,
2025-03-23T07:54:32.622789,,,,,,
2025-03-23T07:54:37.396438,,,,,,
2025-03-23T07:54:37.398010,,,,,,
2025-03-23T07:54:37.618727,,,,,,
2025-03-23T07:54:37.628229,,,,,,
2025-03-23T07:54:42.403163,,,,,,
2025-03-23T07:54:42.404676,,,,,,
2025-03-23T07:54:42.621925,,,,,,
2025-03-23T07:54:42.629048,,,,,,
2025-03-23T07:54:47.477118,,,,,,
2025-03-23T07:54:47.479710,,,,,,
2025-03-23T07:54:47.622845,,,,,,
2025-03-23T07:54:47.629885,,,,,,
2025-03-23T07:54:52.483894,,,,,,
2025-03-23T07:54:52.484229,,,,,,
2025-03-23T07:54:52.628882,,,,,,
2025-03-23T07:54:52.632830,,,,,,
2025-03-23T07:54:57.487401,,,,,,
2025-03-23T07:54:57.490840,,,,,,
2025-03-23T07:54:57.633761,,,,,,
2025-03-23T07:54:57.638377,,,,,,
2025-03-23T07:55:02.493217,,,,,,
2025-03-23T07:55:02.493747,,,,,,
2025-03-23T07:55:02.636806,,,,,,
2025-03-23T07:55:02.642510,,,,,,
2025-03-23T07:55:07.501656,,,,,,
2025-03-23T07:55:07.502047,,,,,,
2025-03-23T07:55:07.665228,,,,,,
2025-03-23T07:55:07.643841,,,,,,
2025-03-23T07:55:12.507908,,,,,,
2025-03-23T07:55:12.508237,,,,,,
2025-03-23T07:55:12.688962,,,,,,
2025-03-23T07:55:12.691633,,,,,,
2025-03-23T07:55:17.515555,,,,,,
2025-03-23T07:55:17.515912,,,,,,
2025-03-23T07:55:17.689891,,,,,,
2025-03-23T07:55:17.696966,,,,,,
2025-03-23T07:55:22.517968,,,,,,
2025-03-23T07:55:22.519148,,,,,,
2025-03-23T07:55:22.695408,,,,,,
2025-03-23T07:55:22.699190,,,,,,
2025-03-23T07:55:27.530921,,,,,,
2025-03-23T07:55:27.529856,,,,,,
2025-03-23T07:55:27.700962,,,,,,
2025-03-23T07:55:27.704295,,,,,,
2025-03-23T07:55:32.537017,,,,,,
2025-03-23T07:55:32.537526,,,,,,
2025-03-23T07:55:32.701247,,,,,,
2025-03-23T07:55:32.709337,,,,,,
2025-03-23T07:55:37.541746,,,,,,
2025-03-23T07:55:37.544436,,,,,,
2025-03-23T07:55:37.702792,,,,,,
2025-03-23T07:55:37.711675,,,,,,
2025-03-23T07:55:42.547056,,,,,,
2025-03-23T07:55:42.547351,,,,,,
2025-03-23T07:55:42.707967,,,,,,
2025-03-23T07:55:42.716743,,,,,,
2025-03-23T07:55:47.550278,,,,,,
2025-03-23T07:55:47.552150,,,,,,
2025-03-23T07:55:47.709947,,,,,,
2025-03-23T07:55:47.718951,,,,,,
2025-03-23T07:55:52.552333,,,,,,
2025-03-23T07:55:52.557045,,,,,,
2025-03-23T07:55:52.712080,,,,,,
2025-03-23T07:55:52.724003,,,,,,
2025-03-23T07:55:57.555863,,,,,,
2025-03-23T07:55:57.561625,,,,,,
2025-03-23T07:55:57.719896,,,,,,
2025-03-23T07:55:57.729127,,,,,,
2025-03-23T07:56:02.562564,,,,,,
2025-03-23T07:56:02.566147,,,,,,
2025-03-23T07:56:02.721065,,,,,,
2025-03-23T07:56:02.734261,,,,,,
2025-03-23T07:56:07.569775,,,,,,
2025-03-23T07:56:07.571048,,,,,,
2025-03-23T07:56:07.735056,,,,,,
2025-03-23T07:56:07.739309,,,,,,
2025-03-23T07:57:57.557143,,,,,,
2025-03-23T07:57:57.559673,,,,,,
2025-03-23T07:57:57.950840,,,,,,
2025-03-23T07:57:57.951114,,,,,,
2025-03-23T07:58:02.580980,,,,,,
2025-03-23T07:58:02.583421,,,,,,
2025-03-23T07:58:02.956419,,,,,,
2025-03-23T07:58:02.956775,,,,,,
2025-03-23T07:58:07.587604,,,,,,
2025-03-23T07:58:07.591094,,,,,,
2025-03-23T07:58:07.958705,,,,,,
2025-03-23T07:58:07.958738,,,,,,
2025-03-23T07:58:12.593433,,,,,,
2025-03-23T07:58:12.596570,,,,,,
2025-03-23T07:58:12.959486,,,,,,
2025-03-23T07:58:12.959401,,,,,,
2025-03-23T07:58:17.599342,,,,,,
2025-03-23T07:58:17.601342,,,,,,
2025-03-23T07:58:17.964499,,,,,,
2025-03-23T07:58:17.965112,,,,,,
2025-03-23T07:58:22.604127,,,,,,
2025-03-23T07:58:22.603978,,,,,,
2025-03-23T07:58:22.969573,,,,,,
2025-03-23T07:58:22.969546,,,,,,
2025-03-23T07:58:27.605452,,,,,,
2025-03-23T07:58:27.609625,,,,,,
2025-03-23T07:58:27.970749,,,,,,
2025-03-23T07:58:27.970822,,,,,,
2025-03-23T07:58:32.610647,,,,,,
2025-03-23T07:58:32.614589,,,,,,
2025-03-23T07:58:32.972196,,,,,,
2025-03-23T07:58:32.972300,,,,,,
2025-03-23T07:58:37.614718,,,,,,
2025-03-23T07:58:37.617683,,,,,,
2025-03-23T07:58:37.976443,,,,,,
2025-03-23T07:58:37.977323,,,,,,
2025-03-23T07:58:42.620739,,,,,,
2025-03-23T07:58:42.624015,,,,,,
2025-03-23T07:58:42.978500,,,,,,
2025-03-23T07:58:42.978092,,,,,,
2025-03-23T07:58:47.624245,,,,,,
2025-03-23T07:58:47.628260,,,,,,
2025-03-23T07:58:47.984658,,,,,,
2025-03-23T07:58:47.987398,,,,,,
2025-03-23T07:58:52.628347,,,,,,
2025-03-23T07:58:52.632728,,,,,,
2025-03-23T07:58:52.987741,,,,,,
2025-03-23T07:58:52.990733,,,,,,
2025-03-23T07:58:57.634266,,,,,,
2025-03-23T07:58:57.637128,,,,,,
2025-03-23T07:58:57.992972,,,,,,
2025-03-23T07:58:57.993106,,,,,,
2025-03-23T07:59:02.636242,,,,,,
2025-03-23T07:59:02.641495,,,,,,
2025-03-23T07:59:02.993614,,,,,,
2025-03-23T07:59:02.993745,,,,,,
2025-03-23T07:59:07.641689,,,,,,
2025-03-23T07:59:07.646720,,,,,,
2025-03-23T07:59:08.000100,,,,,,
2025-03-23T07:59:08.003221,,,,,,
2025-03-23T07:59:12.647303,,,,,,
2025-03-23T07:59:12.648400,,,,,,
2025-03-23T07:59:13.005940,,,,,,
2025-03-23T07:59:13.008723,,,,,,
2025-03-23T07:59:17.653542,,,,,,
2025-03-23T07:59:17.653703,,,,,,
2025-03-23T07:59:18.012021,,,,,,
2025-03-23T07:59:18.014604,,,,,,
2025-03-23T07:59:22.655801,,,,,,
2025-03-23T07:59:22.657301,,,,,,
2025-03-23T07:59:23.017848,,,,,,
2025-03-23T07:59:23.017825,,,,,,
2025-03-23T07:59:27.661427,,,,,,
2025-03-23T07:59:27.661812,,,,,,
2025-03-23T07:59:28.018328,,,,,,
2025-03-23T07:59:28.019459,,,,,,
2025-03-23T07:59:32.662814,,,,,,
2025-03-23T07:59:32.664063,,,,,,
2025-03-23T07:59:33.025037,,,,,,
2025-03-23T07:59:33.025200,,,,,,
2025-03-23T07:59:37.665045,,,,,,
2025-03-23T07:59:37.668424,,,,,,
2025-03-23T07:59:38.030641,,,,,,
2025-03-23T07:59:38.030765,,,,,,
2025-03-23T07:59:42.673154,,,,,,
2025-03-23T07:59:42.681749,,,,,,
2025-03-23T07:59:43.032268,,,,,,
2025-03-23T07:59:43.035038,,,,,,
2025-03-23T07:59:47.681745,,,,,,
2025-03-23T07:59:47.697873,,,,,,
2025-03-23T07:59:48.042385,,,,,,
2025-03-23T07:59:48.045181,,,,,,
2025-03-23T07:59:52.785661,,,,,,
2025-03-23T07:59:52.838875,,,,,,
2025-03-23T07:59:53.103749,,,,,,
2025-03-23T07:59:53.128899,,,,,,
2025-03-23T07:59:58.315289,,,,,,
2025-03-23T07:59:58.329233,,,,,,
2025-03-23T07:59:58.353839,,,,,,
2025-03-23T07:59:58.416586,,,,,,
2025-03-23T08:00:03.344031,,,,,,
2025-03-23T08:00:03.347799,,,,,,
2025-03-23T08:00:03.391735,,,,,,
2025-03-23T08:00:03.417191,,,,,,
2025-03-23T08:00:08.349014,,,,,,
2025-03-23T08:00:08.353122,,,,,,
2025-03-23T08:00:08.394707,,,,,,
2025-03-23T08:00:08.418374,,,,,,
2025-03-23T08:00:13.355777,,,,,,
2025-03-23T08:00:13.357069,,,,,,
2025-03-23T08:00:13.400415,,,,,,
2025-03-23T08:00:13.428336,,,,,,
2025-03-23T08:00:18.356417,,,,,,
2025-03-23T08:00:18.360509,,,,,,
2025-03-23T08:00:18.405543,,,,,,
2025-03-23T08:00:18.432071,,,,,,
2025-03-23T08:00:23.364451,,,,,,
2025-03-23T08:00:23.362629,,,,,,
2025-03-23T08:00:23.410690,,,,,,
2025-03-23T08:00:23.435963,,,,,,
2025-03-23T08:00:28.376186,,,,,,
2025-03-23T08:00:28.378308,,,,,,
2025-03-23T08:00:28.416138,,,,,,
2025-03-23T08:00:28.437986,,,,,,
2025-03-23T08:00:33.386843,,,,,,
2025-03-23T08:00:33.387027,,,,,,
2025-03-23T08:00:33.417822,,,,,,
2025-03-23T08:00:33.443047,,,,,,
2025-03-23T08:00:38.392560,,,,,,
2025-03-23T08:00:38.392724,,,,,,
2025-03-23T08:00:38.422859,,,,,,
2025-03-23T08:00:38.446262,,,,,,
2025-03-23T08:00:43.404003,,,,,,
2025-03-23T08:00:43.405016,,,,,,
2025-03-23T08:00:43.428196,,,,,,
2025-03-23T08:00:43.451308,,,,,,
2025-03-23T08:00:48.410891,,,,,,
2025-03-23T08:00:48.411662,,,,,,
2025-03-23T08:00:48.429492,,,,,,
2025-03-23T08:00:48.451906,,,,,,
2025-03-23T08:00:53.412518,,,,,,
2025-03-23T08:00:53.412686,,,,,,
2025-03-23T08:00:53.435407,,,,,,
2025-03-23T08:00:53.456929,,,,,,
2025-03-23T08:00:58.415143,,,,,,
2025-03-23T08:00:58.421855,,,,,,
2025-03-23T08:00:58.440649,,,,,,
2025-03-23T08:00:58.457264,,,,,,
2025-03-23T08:01:03.427206,,,,,,
2025-03-23T08:01:03.429112,,,,,,
2025-03-23T08:01:03.446628,,,,,,
2025-03-23T08:01:03.462769,,,,,,
2025-03-23T08:01:08.433476,,,,,,
2025-03-23T08:01:08.433282,,,,,,
2025-03-23T08:01:08.451965,,,,,,
2025-03-23T08:01:08.463754,,,,,,
2025-03-23T08:01:13.435631,,,,,,
2025-03-23T08:01:13.438797,,,,,,
2025-03-23T08:01:13.455505,,,,,,
2025-03-23T08:01:13.468662,,,,,,
2025-03-23T08:01:18.439879,,,,,,
2025-03-23T08:01:18.443534,,,,,,
2025-03-23T08:01:18.460929,,,,,,
2025-03-23T08:01:18.473706,,,,,,
2025-03-23T08:01:23.446248,,,,,,
2025-03-23T08:01:23.446601,,,,,,
2025-03-23T08:01:23.465977,,,,,,
2025-03-23T08:01:23.478658,,,,,,
2025-03-23T08:01:28.451191,,,,,,
2025-03-23T08:01:28.452787,,,,,,
2025-03-23T08:01:28.471127,,,,,,
2025-03-23T08:01:28.482567,,,,,,
2025-03-23T08:01:33.466988,,,,,,
2025-03-23T08:01:33.466437,,,,,,
2025-03-23T08:01:33.471523,,,,,,
2025-03-23T08:01:33.487064,,,,,,
2025-03-23T08:01:38.474407,,,,,,
2025-03-23T08:01:38.474756,,,,,,
2025-03-23T08:01:38.476661,,,,,,
2025-03-23T08:01:38.492318,,,,,,
2025-03-23T08:01:43.479435,,,,,,
2025-03-23T08:01:43.479543,,,,,,
2025-03-23T08:01:43.479737,,,,,,
2025-03-23T08:01:43.494320,,,,,,
2025-03-23T08:01:48.481268,,,,,,
2025-03-23T08:01:48.485299,,,,,,
2025-03-23T08:01:48.484475,,,,,,
2025-03-23T08:01:48.495737,,,,,,
2025-03-23T08:01:53.488078,,,,,,
2025-03-23T08:01:53.498105,,,,,,
2025-03-23T08:01:53.488877,,,,,,
2025-03-23T08:01:53.500000,,,,,,
2025-03-23T08:01:58.495915,,,,,,
2025-03-23T08:01:58.506820,,,,,,
2025-03-23T08:01:58.509747,,,,,,
2025-03-23T08:01:58.511383,,,,,,
2025-03-23T08:02:03.501397,,,,,,
2025-03-23T08:02:03.512060,,,,,,
2025-03-23T08:02:03.515684,,,,,,
2025-03-23T08:02:03.517490,,,,,,
2025-03-23T08:02:08.503858,,,,,,
2025-03-23T08:02:08.513012,,,,,,
2025-03-23T08:02:08.518174,,,,,,
2025-03-23T08:02:08.523019,,,,,,
2025-03-23T08:02:13.505561,,,,,,
2025-03-23T08:02:13.517597,,,,,,
2025-03-23T08:02:13.525121,,,,,,
2025-03-23T08:02:13.528085,,,,,,
2025-03-23T08:02:18.510349,,,,,,
2025-03-23T08:02:18.518930,,,,,,
2025-03-23T08:02:18.531181,,,,,,
2025-03-23T08:02:18.533468,,,,,,
2025-03-23T08:02:23.511480,,,,,,
2025-03-23T08:02:23.519319,,,,,,
2025-03-23T08:02:23.534176,,,,,,
2025-03-23T08:02:23.537698,,,,,,
2025-03-23T08:02:28.517451,,,,,,
2025-03-23T08:02:28.524446,,,,,,
2025-03-23T08:02:28.542950,,,,,,
2025-03-23T08:02:28.542778,,,,,,
2025-03-23T08:02:33.522738,,,,,,
2025-03-23T08:02:33.529647,,,,,,
2025-03-23T08:02:33.549921,,,,,,
2025-03-23T08:02:33.548512,,,,,,
2025-03-23T08:02:38.526958,,,,,,
2025-03-23T08:02:38.534887,,,,,,
2025-03-23T08:02:38.557376,,,,,,
2025-03-23T08:02:38.557782,,,,,,
2025-03-23T08:02:43.532833,,,,,,
2025-03-23T08:02:43.540018,,,,,,
2025-03-23T08:02:43.561405,,,,,,
2025-03-23T08:02:43.562073,,,,,,
2025-03-23T08:02:48.538135,,,,,,
2025-03-23T08:02:48.545254,,,,,,
2025-03-23T08:02:48.564974,,,,,,
2025-03-23T08:02:48.569335,,,,,,
2025-03-23T08:02:53.540479,,,,,,
2025-03-23T08:02:53.550678,,,,,,
2025-03-23T08:02:53.571869,,,,,,
2025-03-23T08:02:53.574868,,,,,,
2025-03-23T08:02:58.546158,,,,,,
2025-03-23T08:02:58.555661,,,,,,
2025-03-23T08:02:58.577837,,,,,,
2025-03-23T08:02:58.579509,,,,,,
2025-03-23T08:03:03.552810,,,,,,
2025-03-23T08:03:03.561130,,,,,,
2025-03-23T08:03:03.583888,,,,,,
2025-03-23T08:03:03.584514,,,,,,
2025-03-23T08:03:08.558153,,,,,,
2025-03-23T08:03:08.566333,,,,,,
2025-03-23T08:03:08.589519,,,,,,
2025-03-23T08:03:08.589793,,,,,,
2025-03-23T08:03:13.559830,,,,,,
2025-03-23T08:03:13.568042,,,,,,
2025-03-23T08:03:13.592477,,,,,,
2025-03-23T08:03:13.594739,,,,,,
2025-03-23T08:03:18.563911,,,,,,
2025-03-23T08:03:18.574289,,,,,,
2025-03-23T08:03:18.597687,,,,,,
2025-03-23T08:03:18.600303,,,,,,
2025-03-23T08:03:23.566889,,,,,,
2025-03-23T08:03:23.579477,,,,,,
2025-03-23T08:03:23.603401,,,,,,
2025-03-23T08:03:23.605231,,,,,,
2025-03-23T08:03:28.571579,,,,,,
2025-03-23T08:03:28.584800,,,,,,
2025-03-23T08:03:28.609954,,,,,,
2025-03-23T08:03:28.610639,,,,,,
2025-03-23T08:03:33.578625,,,,,,
2025-03-23T08:03:33.590415,,,,,,
2025-03-23T08:03:33.616876,,,,,,
2025-03-23T08:03:33.618438,,,,,,
2025-03-23T08:03:38.584524,,,,,,
2025-03-23T08:03:38.595876,,,,,,
2025-03-23T08:03:38.622492,,,,,,
2025-03-23T08:03:38.623238,,,,,,
2025-03-23T08:03:43.590407,,,,,,
2025-03-23T08:03:43.598102,,,,,,
2025-03-23T08:03:43.634425,,,,,,
2025-03-23T08:03:43.631725,,,,,,
2025-03-23T08:03:48.592386,,,,,,
2025-03-23T08:03:48.602219,,,,,,
2025-03-23T08:03:48.639565,,,,,,
2025-03-23T08:03:48.639802,,,,,,
2025-03-23T08:03:53.628156,,,,,,
2025-03-23T08:03:53.635706,,,,,,
2025-03-23T08:03:53.650660,,,,,,
2025-03-23T08:03:53.654590,,,,,,
2025-03-23T08:03:58.642850,,,,,,
2025-03-23T08:03:58.644263,,,,,,
2025-03-23T08:03:58.661039,,,,,,
2025-03-23T08:03:58.664541,,,,,,
2025-03-23T08:04:03.649195,,,,,,
2025-03-23T08:04:03.649097,,,,,,
2025-03-23T08:04:03.667878,,,,,,
2025-03-23T08:04:03.669021,,,,,,
2025-03-23T08:04:08.653963,,,,,,
2025-03-23T08:04:08.654514,,,,,,
2025-03-23T08:04:08.673680,,,,,,
2025-03-23T08:04:08.674096,,,,,,
2025-03-23T08:04:13.660027,,,,,,
2025-03-23T08:04:13.660140,,,,,,
2025-03-23T08:04:13.679545,,,,,,
2025-03-23T08:04:13.679998,,,,,,
2025-03-23T08:04:18.666025,,,,,,
2025-03-23T08:04:18.668547,,,,,,
2025-03-23T08:04:18.685183,,,,,,
2025-03-23T08:04:18.690858,,,,,,
2025-03-23T08:04:23.673907,,,,,,
2025-03-23T08:04:23.673756,,,,,,
2025-03-23T08:04:23.699243,,,,,,
2025-03-23T08:04:23.700315,,,,,,
2025-03-23T08:04:28.676168,,,,,,
2025-03-23T08:04:28.679738,,,,,,
2025-03-23T08:04:28.705677,,,,,,
2025-03-23T08:04:28.705811,,,,,,
2025-03-23T08:04:33.680151,,,,,,
2025-03-23T08:04:33.680234,,,,,,
2025-03-23T08:04:33.707401,,,,,,
2025-03-23T08:04:33.709171,,,,,,
2025-03-23T08:04:38.680838,,,,,,
2025-03-23T08:04:38.680998,,,,,,
2025-03-23T08:04:38.713060,,,,,,
2025-03-23T08:04:38.714395,,,,,,
2025-03-23T08:04:43.686453,,,,,,
2025-03-23T08:04:43.686502,,,,,,
2025-03-23T08:04:43.716335,,,,,,
2025-03-23T08:04:43.716221,,,,,,
2025-03-23T08:04:48.687690,,,,,,
2025-03-23T08:04:48.689958,,,,,,
2025-03-23T08:04:48.722086,,,,,,
2025-03-23T08:04:48.722840,,,,,,
2025-03-23T08:04:53.692609,,,,,,
2025-03-23T08:04:53.693466,,,,,,
2025-03-23T08:04:53.727969,,,,,,
2025-03-23T08:04:53.729349,,,,,,
2025-03-23T08:04:58.697814,,,,,,
2025-03-23T08:04:58.697975,,,,,,
2025-03-23T08:04:58.732676,,,,,,
2025-03-23T08:04:58.734442,,,,,,
2025-03-23T08:05:03.703638,,,,,,
2025-03-23T08:05:03.704543,,,,,,
2025-03-23T08:05:03.739702,,,,,,
2025-03-23T08:05:03.740094,,,,,,
2025-03-23T08:05:08.711405,,,,,,
2025-03-23T08:05:08.711511,,,,,,
2025-03-23T08:05:08.744501,,,,,,
2025-03-23T08:05:08.746301,,,,,,
2025-03-23T08:05:13.715812,,,,,,
2025-03-23T08:05:13.717024,,,,,,
2025-03-23T08:05:13.748161,,,,,,
2025-03-23T08:05:13.748505,,,,,,
2025-03-23T08:05:18.716865,,,,,,
2025-03-23T08:05:18.720156,,,,,,
2025-03-23T08:05:18.750070,,,,,,
2025-03-23T08:05:18.754412,,,,,,
2025-03-23T08:05:23.722496,,,,,,
2025-03-23T08:05:23.722591,,,,,,
2025-03-23T08:05:23.753200,,,,,,
2025-03-23T08:05:23.754894,,,,,,
2025-03-23T08:05:28.725196,,,,,,
2025-03-23T08:05:28.728262,,,,,,
2025-03-23T08:05:28.755766,,,,,,
2025-03-23T08:05:28.755331,,,,,,
2025-03-23T08:05:33.738469,,,,,,
2025-03-23T08:05:33.736544,,,,,,
2025-03-23T08:05:33.761557,,,,,,
2025-03-23T08:05:33.762406,,,,,,
2025-03-23T08:05:38.744719,,,,,,
2025-03-23T08:05:38.742314,,,,,,
2025-03-23T08:05:38.767821,,,,,,
2025-03-23T08:05:38.767999,,,,,,
2025-03-23T08:05:43.752932,,,,,,
2025-03-23T08:05:43.753029,,,,,,
2025-03-23T08:05:43.776601,,,,,,
2025-03-23T08:05:43.777045,,,,,,
2025-03-23T08:05:48.755702,,,,,,
2025-03-23T08:05:48.758730,,,,,,
2025-03-23T08:05:48.779626,,,,,,
2025-03-23T08:05:48.779554,,,,,,
2025-03-23T08:05:53.761121,,,,,,
2025-03-23T08:05:53.763241,,,,,,
2025-03-23T08:05:53.782301,,,,,,
2025-03-23T08:05:53.785166,,,,,,
2025-03-23T08:05:58.763963,,,,,,
2025-03-23T08:05:58.769185,,,,,,
2025-03-23T08:05:58.785739,,,,,,
2025-03-23T08:05:58.787970,,,,,,
2025-03-23T08:06:03.765571,,,,,,
2025-03-23T08:06:03.770554,,,,,,
2025-03-23T08:06:03.788292,,,,,,
2025-03-23T08:06:03.790265,,,,,,
2025-03-23T08:06:08.771507,,,,,,
2025-03-23T08:06:08.775807,,,,,,
2025-03-23T08:06:08.790193,,,,,,
2025-03-23T08:06:08.795455,,,,,,
2025-03-23T08:06:13.777280,,,,,,
2025-03-23T08:06:13.777408,,,,,,
2025-03-23T08:06:13.796937,,,,,,
2025-03-23T08:06:13.797422,,,,,,
2025-03-23T08:06:18.778064,,,,,,
2025-03-23T08:06:18.779044,,,,,,
2025-03-23T08:06:18.804171,,,,,,
2025-03-23T08:06:18.804525,,,,,,
2025-03-23T08:06:23.780785,,,,,,
2025-03-23T08:06:23.783728,,,,,,
2025-03-23T08:06:23.812791,,,,,,
2025-03-23T08:06:23.813071,,,,,,
2025-03-23T08:06:28.787225,,,,,,
2025-03-23T08:06:28.788683,,,,,,
2025-03-23T08:06:28.815462,,,,,,
2025-03-23T08:06:28.816015,,,,,,
2025-03-23T08:06:33.794137,,,,,,
2025-03-23T08:06:33.794897,,,,,,
2025-03-23T08:06:33.823908,,,,,,
2025-03-23T08:06:33.818713,,,,,,
2025-03-23T08:06:38.800353,,,,,,
2025-03-23T08:06:38.802102,,,,,,
2025-03-23T08:06:38.830091,,,,,,
2025-03-23T08:06:38.830641,,,,,,
2025-03-23T08:06:43.802921,,,,,,
2025-03-23T08:06:43.807433,,,,,,
2025-03-23T08:06:43.837163,,,,,,
2025-03-23T08:06:43.837438,,,,,,
2025-03-23T08:06:48.807856,,,,,,
2025-03-23T08:06:48.808205,,,,,,
2025-03-23T08:06:48.843997,,,,,,
2025-03-23T08:06:48.843536,,,,,,
2025-03-23T08:06:53.811300,,,,,,
2025-03-23T08:06:53.811408,,,,,,
2025-03-23T08:06:53.851734,,,,,,
2025-03-23T08:06:53.851102,,,,,,
2025-03-23T08:06:58.814853,,,,,,
2025-03-23T08:06:58.817924,,,,,,
2025-03-23T08:06:58.856483,,,,,,
2025-03-23T08:06:58.859138,,,,,,
2025-03-23T08:07:03.820742,,,,,,
2025-03-23T08:07:03.821854,,,,,,
2025-03-23T08:07:03.860397,,,,,,
2025-03-23T08:07:03.864615,,,,,,
2025-03-23T08:07:08.822828,,,,,,
2025-03-23T08:07:08.827099,,,,,,
2025-03-23T08:07:08.866100,,,,,,
2025-03-23T08:07:08.866994,,,,,,
2025-03-23T08:07:13.828216,,,,,,
2025-03-23T08:07:13.832101,,,,,,
2025-03-23T08:07:13.876039,,,,,,
2025-03-23T08:07:13.880539,,,,,,
2025-03-23T08:07:18.835185,,,,,,
2025-03-23T08:07:18.835108,,,,,,
2025-03-23T08:07:18.894262,,,,,,
2025-03-23T08:07:18.896218,,,,,,
2025-03-23T08:07:23.836841,,,,,,
2025-03-23T08:07:23.840697,,,,,,
2025-03-23T08:07:23.900471,,,,,,
2025-03-23T08:07:23.902568,,,,,,
2025-03-23T08:07:28.838794,,,,,,
2025-03-23T08:07:28.845632,,,,,,
2025-03-23T08:07:28.908493,,,,,,
2025-03-23T08:07:28.908964,,,,,,
2025-03-23T08:07:33.844060,,,,,,
2025-03-23T08:07:33.846676,,,,,,
2025-03-23T08:07:33.914323,,,,,,
